league_id,league_name,match_id,team,opponent,side,result,win,pos1_player,pos1_hero,pos1_lh_5m,pos1_networth_6m,enemy_pos1_player,enemy_pos1_hero,enemy_pos1_networth_6m,pos1_vs_enemy_pos1_diff_6m,enemy_pos3_player,enemy_pos3_hero,enemy_pos3_networth_6m,pos1_vs_enemy_pos3_diff_6m,team_networth_6m,enemy_team_networth_6m,team_networth_diff_6m,pos1_kda_6m,pos1_role_source,enemy_pos1_role_source,enemy_pos3_role_source
19696,DreamLeague Season 29,8814645393,Aurora,VP,Dire,胜,1,tragic,tiny,26,2782,nokia,kez,2212,570,saberlight,tidehunter,2140,642,9978,8736,1242,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814673909,FLCN,GL,Radiant,胜,1,I m Going To Be The Best Carry,luna,28,2436,鬼,muerta,2477,-41,помойка,lycan,2663,-227,9924,9141,783,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814673909,GL,FLCN,Dire,负,0,鬼,muerta,27,2477,I m Going To Be The Best Carry,luna,2436,41,YeS signature player,mars,2619,-142,9141,9924,-783,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814748706,PV,RKX,Radiant,胜,1,destroy,tiny,19,2146,abi eja,lone_druid,2137,9,underrated,dawnbreaker,2318,-172,10024,8784,1240,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814748706,RKX,PV,Dire,负,0,abi eja,lone_druid,20,2137,destroy,tiny,2146,-9,strafe instructor,abyssal_underlord,2288,-151,8784,10024,-1240,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814775838,PlayTime,Tundra,Radiant,胜,1,VE,windrunner,28,2340,Damn,ursa,2128,212,not human (животное),batrider,2144,196,9658,9007,651,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814775838,Tundra,PlayTime,Dire,负,0,Damn,ursa,20,2128,VE,windrunner,2340,-212,^,doom_bringer,2406,-278,9007,9658,-651,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814800807,XG,NAVI,Radiant,负,0,区,drow_ranger,27,2774,winter,doom_bringer,2249,525,ƬψƬ ☢ Sιrιus-妥,centaur,2197,577,10559,9034,1525,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814800807,NAVI,XG,Dire,胜,1,winter,doom_bringer,26,2249,区,drow_ranger,2774,-525,¿,dawnbreaker,2747,-498,9034,10559,-1525,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814771003,NGX,BetBoom,Radiant,负,0,S,terrorblade,23,2391,Naruto~,kez,2129,262,Badwater,beastmaster,2353,38,10085,9244,841,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814771003,BetBoom,NGX,Dire,胜,1,Naruto~,kez,23,2129,S,terrorblade,2391,-262,malrincyq,axe,2986,-857,9244,10085,-841,0/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814858474,RKX,PV,Radiant,胜,1,abi eja,kez,20,2360,destroy,muerta,3472,-1112,strafe instructor,slardar,1903,457,8835,10606,-1771,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814858474,PV,RKX,Dire,负,0,destroy,muerta,35,3472,abi eja,kez,2360,1112,underrated,primal_beast,2136,1336,10606,8835,1771,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814932055,XG,NAVI,Radiant,负,0,,kez,26,2144,winter,faceless_void,2397,-253,ƬψƬ ☢ Sιrιus-妥,abyssal_underlord,2680,-536,10311,9749,562,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814932055,NAVI,XG,Dire,胜,1,winter,faceless_void,24,2397,,kez,2144,253,%y,largo,3040,-643,9749,10311,-562,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814885502,Tundra,PlayTime,Radiant,胜,1,Damn,windrunner,29,2847,VE,muerta,2664,183,^,abyssal_underlord,1837,1010,9173,9698,-525,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814885502,PlayTime,Tundra,Dire,负,0,VE,muerta,24,2664,Damn,windrunner,2847,-183,not human (животное),tidehunter,1862,802,9698,9173,525,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814944245,NGX,BetBoom,Radiant,负,0,rin,medusa,21,2164,Naruto~,muerta,2144,20,Badwater,beastmaster,2993,-829,8540,10102,-1562,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814944245,BetBoom,NGX,Dire,胜,1,Naruto~,muerta,26,2144,rin,medusa,2164,-20,cQR,centaur,2406,-262,10102,8540,1562,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814994202,RKX,PV,Radiant,负,0,kj,necrolyte,28,2687,destroy,kez,2975,-288,strafe instructor,axe,3435,-748,9900,11722,-1822,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8814994202,PV,RKX,Dire,胜,1,destroy,kez,30,2975,kj,necrolyte,2687,288,underrated,death_prophet,2366,609,11722,9900,1822,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815026096,PlayTime,Tundra,Radiant,负,0,VE,windrunner,29,2609,Damn,kez,2533,76,not human (животное),shredder,2779,-170,9830,9765,65,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815026096,Tundra,PlayTime,Dire,胜,1,Damn,kez,22,2533,VE,windrunner,2609,-76,^,tidehunter,2365,168,9765,9830,-65,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815801127,PlayTime,XG,Radiant,胜,1,VE,necrolyte,33,3083,区,terrorblade,2308,775,¿,axe,2225,858,10451,8755,1696,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815801127,XG,PlayTime,Dire,负,0,区,terrorblade,25,2308,VE,necrolyte,3083,-775,o,brewmaster,2075,233,8755,10451,-1696,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815854223,PlayTime,Tundra,Radiant,负,0,VE,nevermore,26,2760,Damn,phantom_assassin,2193,567,not human (животное),largo,2573,187,9302,8683,619,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815854223,Tundra,PlayTime,Dire,胜,1,Damn,phantom_assassin,23,2193,VE,nevermore,2760,-567,^,beastmaster,1508,685,8683,9302,-619,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815912139,Tundra,XG,Radiant,胜,1,Damn,muerta,23,2335,区,luna,1993,342,¿,abyssal_underlord,1948,387,9388,8101,1287,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8815912139,XG,Tundra,Dire,负,0,区,luna,21,1993,Damn,muerta,2335,-342,not human (животное),doom_bringer,2604,-611,8101,9388,-1287,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817062805,FLCN,Tundra,Radiant,胜,1,,windrunner,32,2324,Damn,phantom_assassin,2696,-372,not human (животное),doom_bringer,2594,-270,8948,9513,-565,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817062805,Tundra,FLCN,Dire,负,0,Damn,phantom_assassin,32,2696,,windrunner,2324,372,YeS signature player,tidehunter,2709,-13,9513,8948,565,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817145578,Tundra,FLCN,Radiant,负,0,Damn,windrunner,24,2344,I m Going To Be The Best Carry,life_stealer,2613,-269,YeS signature player,shredder,2289,55,8619,9311,-692,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817145578,FLCN,Tundra,Dire,胜,1,I m Going To Be The Best Carry,life_stealer,33,2613,Damn,windrunner,2344,269,not human (животное),sand_king,2647,-34,9311,8619,692,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817248835,Liquid,PV,Radiant,负,0,[(,windrunner,33,3219,destroy,kez,2843,376,strafe instructor,beastmaster,2165,1054,9920,10328,-408,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817248835,PV,Liquid,Dire,胜,1,destroy,kez,27,2843,[(,windrunner,3219,-376,50centaur,tidehunter,2146,697,10328,9920,408,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817309538,TSpirit,BB,Radiant,胜,1,兜圈。,drow_ranger,30,3137,e,monkey_king,2430,707,Badwater,axe,1921,1216,9393,9028,365,3/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817309538,BB,TSpirit,Dire,负,0,e,monkey_king,29,2430,兜圈。,drow_ranger,3137,-707,n<,pangolier,1971,459,9028,9393,-365,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817364827,PV,Liquid,Radiant,负,0,destroy,necrolyte,31,3463,yondaime,kez,2352,1111,50centaur,night_stalker,1696,1767,10527,8034,2493,3/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817364827,Liquid,PV,Dire,胜,1,yondaime,kez,26,2352,destroy,necrolyte,3463,-1111,strafe instructor,shredder,2263,89,8034,10527,-2493,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817437213,TSpirit,BB,Radiant,胜,1,Pѵ,nevermore,27,2544,Naruto~,monkey_king,2113,431,Badwater,largo,2473,71,8981,8836,145,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817437213,BB,TSpirit,Dire,负,0,Naruto~,monkey_king,21,2113,Pѵ,nevermore,2544,-431,!/,pangolier,2234,-121,8836,8981,-145,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817480844,PV,Liquid,Radiant,胜,1,destroy,terrorblade,30,2729,,nevermore,2856,-127,50centaur,abyssal_underlord,1939,790,9380,9598,-218,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817480844,Liquid,PV,Dire,负,0,,nevermore,31,2856,destroy,terrorblade,2729,127,strafe instructor,shredder,1861,995,9598,9380,218,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817588541,NAVI,Aurora,Radiant,胜,1,PC+,templar_assassin,24,2837,C+,ursa,2623,214,C+,phoenix,2336,501,9791,9759,32,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817588541,Aurora,NAVI,Dire,负,0,C+,ursa,24,2623,PC+,templar_assassin,2837,-214,C+,axe,2490,133,9759,9791,-32,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817670980,Aurora,NAVI,Radiant,胜,1,tragic,ursa,24,2506,winter,faceless_void,1576,930,ƬψƬ ☢ Sιrιus-妥,magnataur,2018,488,9429,8103,1326,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817670980,NAVI,Aurora,Dire,负,0,winter,faceless_void,14,1576,tragic,ursa,2506,-930,Shenorita`,dawnbreaker,2538,-962,8103,9429,-1326,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817760291,Aurora,NAVI,Radiant,胜,1,tragic,tiny,19,2246,winter,monkey_king,2194,52,N,shredder,2055,191,10197,8681,1516,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8817760291,NAVI,Aurora,Dire,负,0,winter,monkey_king,26,2194,tragic,tiny,2246,-52,Shenorita`,dawnbreaker,2947,-753,8681,10197,-1516,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818236072,Tundra,VP,Radiant,负,0,l\,alchemist,27,2650,nokia,muerta,2876,-226,saberlight,axe,2113,537,9028,9389,-361,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818236072,VP,Tundra,Dire,胜,1,nokia,muerta,30,2876,l\,alchemist,2650,226,not human (животное),shredder,2342,534,9389,9028,361,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818298714,VP,Tundra,Radiant,负,0,nokia,luna,22,2200,Damn,muerta,2195,5,not human (животное),lycan,2811,-611,8324,8441,-117,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818298714,Tundra,VP,Dire,胜,1,Damn,muerta,19,2195,nokia,luna,2200,-5,saberlight,centaur,1879,316,8441,8324,117,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818365999,VP,Tundra,Radiant,负,0,nokia,windrunner,31,2920,g\,muerta,2320,600,Z,tidehunter,1964,956,9572,8835,737,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818365999,Tundra,VP,Dire,胜,1,g\,muerta,22,2320,nokia,windrunner,2920,-600,saberlight,axe,2311,9,8835,9572,-737,0/0/4,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818469042,VG,BB,Radiant,负,0,\,lone_druid,28,2885,`\,drow_ranger,2727,158,Badwater,dawnbreaker,2103,782,9193,9455,-262,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818469042,BB,VG,Dire,胜,1,`\,drow_ranger,28,2727,\,lone_druid,2885,-158,\,doom_bringer,1756,971,9455,9193,262,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818592824,BB,VG,Radiant,负,0,Naruto~,muerta,26,2628,Roselia,tiny,1916,712,Bach,pangolier,2413,215,9199,8510,689,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818592824,VG,BB,Dire,胜,1,Roselia,tiny,18,1916,Naruto~,muerta,2628,-712,p\,dawnbreaker,2372,-456,8510,9199,-689,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818701153,VG,BB,Radiant,负,0,Roselia,terrorblade,25,2279,Naruto~,monkey_king,2736,-457,Badwater,brewmaster,2010,269,8574,9316,-742,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818701153,BB,VG,Dire,胜,1,Naruto~,monkey_king,28,2736,Roselia,terrorblade,2279,457,Bach,shredder,1865,871,9316,8574,742,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818801707,Liquid,XG,Radiant,负,0,yondaime,tiny,19,2105,区,drow_ranger,2348,-243,¿,dawnbreaker,2667,-562,7888,10030,-2142,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818801707,XG,Liquid,Dire,胜,1,区,drow_ranger,23,2348,yondaime,tiny,2105,243,50centaur,slardar,1824,524,10030,7888,2142,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818882603,XG,Liquid,Radiant,负,0,区,faceless_void,20,2282,yondaime,tiny,2318,-36,50centaur,tidehunter,1757,525,9955,8266,1689,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818882603,Liquid,XG,Dire,胜,1,yondaime,tiny,20,2318,区,faceless_void,2282,36,¿,dawnbreaker,2633,-315,8266,9955,-1689,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818947976,XG,Liquid,Radiant,胜,1,区,drow_ranger,22,2671,yondaime,windrunner,2763,-92,50centaur,doom_bringer,1810,861,10421,9333,1088,3/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8818947976,Liquid,XG,Dire,负,0,yondaime,windrunner,27,2763,区,drow_ranger,2671,92,¿,centaur,2593,170,9333,10421,-1088,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819416362,NAVI,PlayTime,Radiant,胜,1,obsession,muerta,26,2689,VE,necrolyte,2976,-287,^,largo,2222,467,10137,11038,-901,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819416362,PlayTime,NAVI,Dire,负,0,VE,necrolyte,35,2976,obsession,muerta,2689,287,,axe,2389,587,11038,10137,901,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819488294,PlayTime,NAVI,Radiant,胜,1,VE,nevermore,21,2400,obsession,terrorblade,2108,292,ƬψƬ ☢ Sιrιus-妥,abyssal_underlord,2265,135,11964,8875,3089,0/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819488294,NAVI,PlayTime,Dire,负,0,obsession,terrorblade,23,2108,VE,nevermore,2400,-292,ڎ,dark_seer,3034,-926,8875,11964,-3089,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819559937,PlayTime,NAVI,Radiant,胜,1,VE,nevermore,24,2082,E,windrunner,2055,27,kp,abyssal_underlord,2202,-120,10556,8570,1986,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819559937,NAVI,PlayTime,Dire,负,0,E,windrunner,17,2055,VE,nevermore,2082,-27,^,enigma,3209,-1154,8570,10556,-1986,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819659855,FLCN,PV,Radiant,胜,1,I m Going To Be The Best Carry,tiny,26,2464,destroy,viper,2769,-305,strafe instructor,dawnbreaker,2496,-32,9991,9011,980,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819659855,PV,FLCN,Dire,负,0,destroy,viper,31,2769,I m Going To Be The Best Carry,tiny,2464,305,YeS signature player,shredder,1593,1176,9011,9991,-980,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819762321,PV,FLCN,Radiant,胜,1,destroy,tiny,28,2954,I m Going To Be The Best Carry,lone_druid,2943,11,YeS signature player,mars,1777,1177,8664,8496,168,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819762321,FLCN,PV,Dire,负,0,I m Going To Be The Best Carry,lone_druid,27,2943,destroy,tiny,2954,-11,J6,shredder,1400,1543,8496,8664,-168,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819831686,FLCN,PV,Radiant,负,0,0,luna,29,2395,destroy,tiny,2412,-17,strafe instructor,shredder,1977,418,9276,8855,421,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819831686,PV,FLCN,Dire,胜,1,destroy,tiny,21,2412,0,luna,2395,17,@Ѷ,doom_bringer,2322,90,8855,9276,-421,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819933287,Aurora,TSpirit,Radiant,负,0,tragic,life_stealer,19,1918,兜圈。,nevermore,3041,-1123,pos3jungler,snapfire,2415,-497,8002,9701,-1699,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8819933287,TSpirit,Aurora,Dire,胜,1,兜圈。,nevermore,32,3041,tragic,life_stealer,1918,1123,-,doom_bringer,1921,1120,9701,8002,1699,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820011939,TSpirit,Aurora,Radiant,负,0,兜圈。,furion,22,2329,tragic,doom_bringer,2615,-286,HD,axe,2980,-651,8660,9848,-1188,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820011939,Aurora,TSpirit,Dire,胜,1,tragic,doom_bringer,27,2615,兜圈。,furion,2329,286,pos3jungler,mars,2487,128,9848,8660,1188,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820090629,TSpirit,Aurora,Radiant,胜,1,p9,alchemist,28,2846,z,windrunner,2853,-7,Shenorita`,dawnbreaker,2904,-58,9377,10637,-1260,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820090629,Aurora,TSpirit,Dire,负,0,z,windrunner,28,2853,p9,alchemist,2846,7,`3,primal_beast,1985,868,10637,9377,1260,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820614299,XG,Tundra,Radiant,负,0,,terrorblade,22,2315,lA,kez,1943,372,PE,shredder,2000,315,9409,7920,1489,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820614299,Tundra,XG,Dire,胜,1,lA,kez,18,1943,,terrorblade,2315,-372,r,beastmaster,2842,-899,7920,9409,-1489,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820696424,Tundra,XG,Radiant,负,0,0,muerta,27,2228,,furion,2560,-332,x$,shredder,2101,127,8787,8933,-146,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820696424,XG,Tundra,Dire,胜,1,,furion,19,2560,0,muerta,2228,332,%,necrolyte,2384,176,8933,8787,146,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820791846,XG,Tundra,Radiant,负,0,"""7",terrorblade,15,1736,Pr+,doom_bringer,2510,-774,not human (животное),necrolyte,2805,-1069,8878,9810,-932,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820791846,Tundra,XG,Dire,胜,1,Pr+,doom_bringer,21,2510,"""7",terrorblade,1736,774,+,axe,2647,-137,9810,8878,932,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820939983,PlayTime,BB,Radiant,负,0,p5/,tiny,19,2455,07,alchemist,2588,-133,0g7,beastmaster,2062,393,9521,9371,150,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8820939983,BB,PlayTime,Dire,胜,1,07,alchemist,20,2588,p5/,tiny,2455,133,k,dawnbreaker,2531,57,9371,9521,-150,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821039753,PlayTime,BB,Radiant,胜,1,0o,monkey_king,26,2578,,tiny,2649,-71,+)܎,beastmaster,2548,30,9443,10404,-961,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821039753,BB,PlayTime,Dire,负,0,,tiny,26,2649,0o,monkey_king,2578,71,8)܎,abyssal_underlord,2476,173,10404,9443,961,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821169334,PlayTime,BB,Radiant,胜,1,p؎,necrolyte,22,2321,,monkey_king,2117,204,I6a,abyssal_underlord,2394,-73,9971,10102,-131,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821169334,BB,PlayTime,Dire,负,0,,monkey_king,20,2117,p؎,necrolyte,2321,-204,O,lycan,2687,-570,10102,9971,131,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821255705,Aurora,Tundra,Radiant,胜,1,`r,windrunner,26,2572,Damn,ursa,2612,-40,@,largo,2206,366,8887,8851,36,0/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821255705,Tundra,Aurora,Dire,负,0,Damn,ursa,27,2612,`r,windrunner,2572,40,_n,shredder,2032,580,8851,8887,-36,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821342421,Tundra,Aurora,Radiant,负,0,@,nevermore,25,3031,@Ò,tiny,2799,232,?,shredder,2062,969,9395,9527,-132,3/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821342421,Aurora,Tundra,Dire,胜,1,@Ò,tiny,27,2799,@,nevermore,3031,-232,`@,lycan,2085,714,9527,9395,132,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821954344,PlayTime,FLCN,Radiant,负,0,@+S,nevermore,24,2658,@arR,life_stealer,2637,21,YeS signature player,doom_bringer,1836,822,10069,9744,325,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8821954344,FLCN,PlayTime,Dire,胜,1,@arR,life_stealer,30,2637,@+S,nevermore,2658,-21,^,largo,2056,581,9744,10069,-325,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822088303,PlayTime,FLCN,Radiant,负,0,P2S,nevermore,27,2889,I m Going To Be The Best Carry,tiny,2024,865,YeS signature player,tidehunter,1499,1390,10097,8092,2005,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822088303,FLCN,PlayTime,Dire,胜,1,I m Going To Be The Best Carry,tiny,24,2024,P2S,nevermore,2889,-865,^,viper,2630,-606,8092,10097,-2005,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822238357,TSpirit,PV,Radiant,胜,1,V,faceless_void,18,2180,destroy,kez,2696,-516,strafe instructor,dawnbreaker,2195,-15,8931,8912,19,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822238357,PV,TSpirit,Dire,负,0,destroy,kez,28,2696,V,faceless_void,2180,516,pos3jungler,doom_bringer,2021,675,8912,8931,-19,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822330030,PV,TSpirit,Radiant,胜,1,destroy,kez,32,2823,兜圈。,alchemist,1668,1155,pos3jungler,largo,1923,900,10407,7507,2900,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822330030,TSpirit,PV,Dire,负,0,兜圈。,alchemist,16,1668,destroy,kez,2823,-1155,strafe instructor,beastmaster,2395,-727,7507,10407,-2900,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822412074,PV,TSpirit,Radiant,胜,1,destroy,kez,27,2772,兜圈。,doom_bringer,2503,269,pos3jungler,slardar,1991,781,10085,8602,1483,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822412074,TSpirit,PV,Dire,负,0,兜圈。,doom_bringer,18,2503,destroy,kez,2772,-269,strafe instructor,viper,2443,60,8602,10085,-1483,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822520406,Aurora,FLCN,Radiant,胜,1,CV,lone_druid,27,3107,I m Going To Be The Best Carry,windrunner,2772,335,YeS signature player,shredder,2040,1067,10255,8591,1664,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822520406,FLCN,Aurora,Dire,负,0,I m Going To Be The Best Carry,windrunner,35,2772,CV,lone_druid,3107,-335,Shenorita`,slardar,1996,776,8591,10255,-1664,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822593932,FLCN,Aurora,Radiant,负,0,I m Going To Be The Best Carry,life_stealer,26,2428,tragic,ursa,2615,-187,`eV,axe,2844,-416,8937,10090,-1153,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8822593932,Aurora,FLCN,Dire,胜,1,tragic,ursa,26,2615,I m Going To Be The Best Carry,life_stealer,2428,187,\V,tidehunter,1961,654,10090,8937,1153,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823502263,Aurora,TSpirit,Radiant,胜,1,A Narrow Escape,faceless_void,25,2754,WV,alchemist,2761,-7,V,primal_beast,1615,1139,9890,8571,1319,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823502263,TSpirit,Aurora,Dire,负,0,WV,alchemist,23,2761,A Narrow Escape,faceless_void,2754,7,=S,doom_bringer,2443,318,8571,9890,-1319,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823581121,TSpirit,Aurora,Radiant,负,0,V,faceless_void,22,1908,V,naga_siren,2079,-171,R>S,shredder,3070,-1162,8668,9687,-1019,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823581121,Aurora,TSpirit,Dire,胜,1,V,naga_siren,19,2079,V,faceless_void,1908,171,ĆV,legion_commander,2486,-407,9687,8668,1019,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823789680,PV,Aurora,Radiant,胜,1,4T,nevermore,28,2606,БV,tiny,2652,-46,V,shredder,1243,1363,8684,8759,-75,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823789680,Aurora,PV,Dire,负,0,БV,tiny,24,2652,4T,nevermore,2606,46,D4T,slardar,1981,671,8759,8684,75,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823904596,PV,Aurora,Radiant,负,0,4U,nevermore,28,2990,;S,tiny,2273,717,Shenorita`,shredder,1279,1711,9528,8441,1087,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8823904596,Aurora,PV,Dire,胜,1,;S,tiny,19,2273,4U,nevermore,2990,-717,64U,slardar,2549,-276,8441,9528,-1087,0/0/0,league_roster,league_roster,league_roster
